step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
8,CASH_OUT,215281.76,C161010915,0.0,0.0,C566698125,1248294.61,2281735.27,0,0
8,CASH_OUT,307559.89,C688976229,0.0,0.0,C660101474,1041169.19,1549746.57,0,0
8,CASH_OUT,94856.47,C1127881375,0.0,0.0,C934085675,1161625.6,695754.55,0,0
8,CASH_OUT,197130.53,C219077534,0.0,0.0,C1948558238,1.00647286E7,1.160436204E7,0,0
8,CASH_OUT,8052.4,C1115568400,0.0,0.0,C993777150,6056302.98,7267626.67,0,0
8,CASH_OUT,96643.33,C1825268707,0.0,0.0,C1880332929,1.468251531E7,1.429908437E7,0,0
8,CASH_OUT,91635.01,C2142663175,0.0,0.0,C2091209617,935418.4,1178577.89,0,0
8,CASH_OUT,38191.1,C77562948,0.0,0.0,C1738994372,115413.59,118893.05,0,0
8,CASH_OUT,26965.25,C924490622,0.0,0.0,C2094777811,4667812.49,4984096.57,0,0
8,CASH_OUT,182629.73,C7938565,0.0,0.0,C442364016,307954.98,328387.64,0,0
8,CASH_OUT,131254.09,C1284722247,0.0,0.0,C547644464,227547.46,927541.04,0,0
8,PAYMENT,6491.51,C878071349,26687.0,20195.49,M1475670698,0.0,0.0,0,0
8,PAYMENT,24048.33,C508857179,20195.49,0.0,M1222844320,0.0,0.0,0,0
8,PAYMENT,1908.71,C1321391983,0.0,0.0,M1054023103,0.0,0.0,0,0
8,PAYMENT,2940.74,C73877357,0.0,0.0,M1411995230,0.0,0.0,0,0
8,PAYMENT,13542.91,C201890331,0.0,0.0,M714100928,0.0,0.0,0,0
8,PAYMENT,10159.11,C343025360,0.0,0.0,M175573414,0.0,0.0,0,0
8,PAYMENT,7005.96,C1114084017,0.0,0.0,M1792658541,0.0,0.0,0,0
8,PAYMENT,3122.85,C1872241472,0.0,0.0,M1561341228,0.0,0.0,0,0
8,PAYMENT,2753.99,C589094437,0.0,0.0,M117621903,0.0,0.0,0,0
8,PAYMENT,4552.8,C690910476,0.0,0.0,M1963672648,0.0,0.0,0,0
8,PAYMENT,16111.03,C807620922,0.0,0.0,M563404045,0.0,0.0,0,0
8,PAYMENT,4756.37,C2068335142,0.0,0.0,M1414424579,0.0,0.0,0,0
8,PAYMENT,3105.14,C2119059761,0.0,0.0,M2041945920,0.0,0.0,0,0
8,PAYMENT,373.24,C1083568938,0.0,0.0,M1740408139,0.0,0.0,0,0
8,PAYMENT,17699.9,C1798786892,0.0,0.0,M1051558645,0.0,0.0,0,0
8,PAYMENT,17852.97,C1364077225,0.0,0.0,M1381726998,0.0,0.0,0,0
8,PAYMENT,410.57,C54989630,0.0,0.0,M1370456969,0.0,0.0,0,0
8,PAYMENT,13769.94,C1897197687,0.0,0.0,M2015274632,0.0,0.0,0,0
8,PAYMENT,1135.76,C1140560982,0.0,0.0,M1852171371,0.0,0.0,0,0
8,PAYMENT,1278.83,C950285976,0.0,0.0,M889454050,0.0,0.0,0,0
8,PAYMENT,4027.62,C717592112,0.0,0.0,M1807903167,0.0,0.0,0,0
8,PAYMENT,1634.68,C1925939881,0.0,0.0,M1485671935,0.0,0.0,0,0
8,PAYMENT,1005.17,C1593832648,0.0,0.0,M638120249,0.0,0.0,0,0
8,PAYMENT,7456.6,C150532507,0.0,0.0,M1018066702,0.0,0.0,0,0
8,PAYMENT,243.27,C500604391,214435.99,214192.71,M2092312157,0.0,0.0,0,0
8,CASH_IN,153205.11,C864904313,214192.71,367397.82,C656400047,241705.24,1597668.67,0,0
8,CASH_IN,273195.06,C2094293761,367397.82,640592.88,C1452722471,3862449.3,3197038.27,0,0
8,CASH_IN,169402.25,C1430577369,640592.88,809995.14,C160284738,317947.54,44049.23,0,0
8,CASH_IN,251703.76,C411934946,809995.14,1061698.9,C1495001462,2596403.7,2528788.63,0,0
8,CASH_IN,75569.14,C1090232614,1061698.9,1137268.04,C1582765215,1076888.47,4811776.93,0,0
8,CASH_IN,393903.1,C526917203,1137268.04,1531171.13,C687292566,569807.45,175904.36,0,0
8,CASH_IN,127628.77,C1834510159,1531171.13,1658799.9,C1014154376,1.035608378E7,1.479263214E7,0,0
8,CASH_IN,352840.01,C413614262,1658799.9,2011639.91,C170899621,1.066898316E7,1.046420887E7,0,0
8,CASH_IN,236972.04,C88616981,2011639.91,2248611.95,C662267010,1629160.33,1605242.18,0,0
8,CASH_IN,223778.71,C1510816873,2248611.95,2472390.66,C1851668139,1550065.11,1131534.35,0,0
8,CASH_IN,33905.63,C1950435960,2472390.66,2506296.29,C1477979030,1.139788141E7,1.18758485E7,0,0
8,CASH_IN,43141.02,C1447106230,2506296.29,2549437.31,C1572600325,622195.96,866993.4,0,0
8,CASH_IN,56979.24,C307059955,2549437.31,2606416.55,C1348669431,85352.17,0.0,0,0
8,CASH_IN,223917.56,C563135655,2606416.55,2830334.11,C1439007204,393529.58,479900.59,0,0
8,CASH_IN,496646.36,C1610373223,2830334.11,3326980.47,C1379031360,4067889.66,4200399.97,0,0
8,CASH_IN,288497.49,C30802312,3326980.47,3615477.96,C732470450,1622764.81,1563966.08,0,0
8,CASH_IN,349219.45,C2030337925,3615477.96,3964697.41,C1799657969,3734799.9,3435686.41,0,0
8,PAYMENT,12870.38,C1578510846,1109632.21,1096761.84,M1670675771,0.0,0.0,0,0
8,CASH_OUT,257367.68,C1384118912,1096761.84,839394.15,C288197656,490661.4,3423141.07,0,0
8,PAYMENT,4265.95,C140332829,156934.59,152668.64,M1743506993,0.0,0.0,0,0
8,PAYMENT,4195.22,C668338770,152668.64,148473.41,M173035474,0.0,0.0,0,0
8,PAYMENT,5951.07,C1754782754,88759.0,82807.93,M1370754375,0.0,0.0,0,0
8,PAYMENT,7805.59,C1176963513,69648.0,61842.41,M1308745840,0.0,0.0,0,0
8,CASH_OUT,116536.38,C413221726,181.0,0.0,C126351739,0.0,123830.35,0,0
8,PAYMENT,7833.41,C1762569016,73428.0,65594.59,M395971937,0.0,0.0,0,0
8,CASH_OUT,456676.34,C1448705410,693.0,0.0,C2014517831,0.0,242280.42,0,0
8,PAYMENT,7913.58,C1156612004,37706.0,29792.42,M1488669545,0.0,0.0,0,0
8,PAYMENT,3670.08,C520991770,10793.0,7122.92,M36007700,0.0,0.0,0,0
8,PAYMENT,2059.84,C1173302699,951387.0,949327.16,M1200473724,0.0,0.0,0,0
8,PAYMENT,15740.89,C894572531,266329.08,250588.18,M480678786,0.0,0.0,0,0
8,PAYMENT,7914.02,C538470344,250588.18,242674.17,M152042385,0.0,0.0,0,0
8,TRANSFER,218135.04,C751274188,16339.0,0.0,C1871293699,82792.85,874192.42,0,0
8,PAYMENT,16225.61,C81077333,0.0,0.0,M1729115424,0.0,0.0,0,0
8,PAYMENT,4501.97,C288725280,2572.0,0.0,M19194402,0.0,0.0,0,0
8,TRANSFER,1927555.26,C754883039,4585.0,0.0,C749013731,79600.65,4369565.78,0,0
8,CASH_OUT,46760.87,C1252069461,81794.0,35033.13,C596626170,0.0,4181.21,0,0
8,TRANSFER,1182230.58,C2002807992,56689.3,0.0,C757108857,0.0,1409067.21,0,0
8,CASH_OUT,43224.4,C1366537604,0.0,0.0,C1790598448,50575.73,155671.97,0,0
8,CASH_OUT,359572.88,C161218068,0.0,0.0,C2001120792,386069.07,1257854.82,0,0
8,CASH_IN,19151.28,C1266312394,70674.0,89825.28,C465257140,1301772.34,1761413.49,0,0
8,CASH_OUT,29572.94,C1066128561,679.0,0.0,C1962165946,672236.76,490685.21,0,0
8,TRANSFER,1042355.09,C1930991953,20831.0,0.0,C1404112538,11464.04,2658931.59,0,0
8,CASH_IN,169983.02,C631612024,70142.0,240125.02,C1032986144,92708.4,0.0,0,0
8,PAYMENT,2241.39,C1038212658,722480.0,720238.61,M1554955107,0.0,0.0,0,0
8,PAYMENT,565.11,C1808491446,20081.0,19515.89,M1677048533,0.0,0.0,0,0
8,CASH_IN,28079.25,C1347877079,37910.72,65989.97,C1411863742,5645.44,0.0,0,0
8,CASH_OUT,112090.09,C2039096349,65989.97,0.0,C1298314970,178895.43,300641.87,0,0
8,CASH_OUT,320732.37,C1231830601,0.0,0.0,C551495160,521971.12,3086545.36,0,0
8,CASH_OUT,47574.12,C117511843,0.0,0.0,C1734774007,48555.98,393077.82,0,0
8,CASH_OUT,312532.17,C1618400980,0.0,0.0,C1973561066,2024001.66,2701301.94,0,0
8,CASH_OUT,454601.19,C1215609867,0.0,0.0,C1247658278,817259.54,1133629.28,0,0
8,CASH_OUT,127732.26,C1614957882,0.0,0.0,C1651945012,1725973.08,2542356.18,0,0
8,CASH_OUT,185465.43,C1870265247,0.0,0.0,C1040847151,5144979.06,7984433.54,0,0
8,CASH_OUT,45088.3,C963596498,0.0,0.0,C1651432416,3239184.42,3810758.95,0,0
8,CASH_OUT,156836.7,C1419126544,0.0,0.0,C451111351,1.20301233E7,1.310182829E7,0,0
8,CASH_OUT,142669.42,C651139877,0.0,0.0,C753282599,276285.92,81453.26,0,0
8,CASH_OUT,61963.8,C105527648,0.0,0.0,C667504652,2139751.29,2175372.0,0,0
8,CASH_OUT,148171.73,C1172312251,0.0,0.0,C1260889084,148473.41,510329.79,0,0
8,CASH_OUT,134734.32,C548082096,0.0,0.0,C118136684,208842.82,57991.83,0,0
8,CASH_OUT,97201.22,C2062000179,0.0,0.0,C1134701218,2615826.7,2573991.24,0,0
8,CASH_OUT,180882.4,C758187830,0.0,0.0,C620532131,1466177.53,2245700.64,0,0
8,CASH_OUT,181058.96,C1745993699,0.0,0.0,C1981839580,738928.43,875416.34,0,0
8,CASH_OUT,36873.75,C282006976,0.0,0.0,C1871293699,300927.89,874192.42,0,0
8,CASH_OUT,23382.31,C1475267026,0.0,0.0,C1654583020,474124.01,224286.07,0,0
8,CASH_OUT,9936.1,C1925409966,0.0,0.0,C861720625,1204525.11,1752674.41,0,0
8,PAYMENT,2620.89,C390609842,10814.0,8193.11,M2134990222,0.0,0.0,0,0
8,PAYMENT,7932.87,C1581300717,42372.0,34439.13,M923732631,0.0,0.0,0,0
8,TRANSFER,115675.6,C1632379503,15944.05,0.0,C1347294617,0.0,98386.98,0,0
8,PAYMENT,7087.79,C336899813,0.0,0.0,M1339093081,0.0,0.0,0,0
8,CASH_IN,125429.66,C4456582,15872.0,141301.66,C1820528317,0.0,0.0,0,0
8,CASH_IN,81986.49,C1770939,147321.0,229307.49,C732398219,0.0,655345.63,0,0
8,PAYMENT,8596.08,C826925275,19390.06,10793.99,M2035518611,0.0,0.0,0,0
8,DEBIT,3685.72,C1496576783,10793.99,7108.27,C1787868648,1.104024649E7,1.512807687E7,0,0
8,DEBIT,3555.86,C31265615,7108.27,3552.41,C1258662321,25306.29,28862.15,0,0
8,DEBIT,7419.22,C2146202775,3552.41,0.0,C794358930,10050.18,17469.41,0,0
8,DEBIT,15768.62,C440289517,0.0,0.0,C1347890180,128084.09,85026.63,0,0
8,DEBIT,5691.85,C1548970798,0.0,0.0,C838411509,10415.08,513550.44,0,0
8,DEBIT,2977.98,C897408128,0.0,0.0,C1416697900,10454.0,0.0,0,0
8,DEBIT,7428.04,C698994292,0.0,0.0,C1009195400,86080.6,96262.11,0,0
8,DEBIT,508.7,C1094226572,0.0,0.0,C66497191,202640.86,322.49,0,0
8,DEBIT,8841.15,C108370846,0.0,0.0,C703957828,1681034.97,4327929.06,0,0
8,DEBIT,6422.27,C1504923276,0.0,0.0,C1489275794,261406.22,120258.54,0,0
8,DEBIT,2616.67,C1041162656,0.0,0.0,C1298242208,11366.25,13982.92,0,0
8,DEBIT,7029.7,C1000843295,0.0,0.0,C234816600,51178.0,0.0,0,0
8,DEBIT,6183.4,C287604126,0.0,0.0,C1123629720,46465.14,0.0,0,0
8,DEBIT,8335.17,C1386251800,0.0,0.0,C1068824137,92060.28,153235.17,0,0
8,DEBIT,1595.84,C459963917,0.0,0.0,C1018298342,13863.12,15458.95,0,0
8,DEBIT,5592.33,C487311919,0.0,0.0,C496999581,21632.0,0.0,0,0
8,CASH_OUT,278174.13,C795974813,1034.0,0.0,C1670445212,161141.16,770732.3,0,0
8,PAYMENT,2086.02,C2033667885,117.0,0.0,M837147664,0.0,0.0,0,0
8,PAYMENT,9335.84,C1920737969,57188.0,47852.16,M1363856663,0.0,0.0,0,0
8,CASH_OUT,461989.12,C306691636,14822.0,0.0,C688425953,31202.65,1268298.74,0,0
8,PAYMENT,24543.1,C232650032,0.0,0.0,M505886608,0.0,0.0,0,0
8,PAYMENT,16751.56,C427979574,20486.0,3734.44,M916183084,0.0,0.0,0,0
8,TRANSFER,174151.1,C1410191290,29959.0,0.0,C842729010,1071343.48,5291217.05,0,0
8,TRANSFER,1531053.94,C1932650780,0.0,0.0,C461640598,8541335.79,1.154784568E7,0,0
8,PAYMENT,7659.65,C2032152463,10622.0,2962.35,M286446143,0.0,0.0,0,0
8,PAYMENT,6771.2,C727232440,2962.35,0.0,M1465764550,0.0,0.0,0,0
8,CASH_IN,58838.1,C804903925,113756.0,172594.1,C1090594488,36705.0,0.0,0,0
8,TRANSFER,351907.31,C679311135,104379.0,0.0,C1576408634,6745.13,745744.95,0,0
8,PAYMENT,11924.14,C1177958599,196445.44,184521.3,M2131018045,0.0,0.0,0,0
8,CASH_OUT,305275.62,C516135771,184521.3,0.0,C937195105,441497.93,1256403.17,0,0
8,CASH_OUT,231257.6,C1573241363,0.0,0.0,C2006081398,2410672.84,4743010.67,0,0
8,CASH_OUT,165173.03,C717371756,0.0,0.0,C123428105,177765.42,0.0,0,0
8,CASH_OUT,131778.7,C1939212320,0.0,0.0,C453211571,9752279.99,9831503.72,0,0
8,CASH_OUT,525213.0,C1896696906,0.0,0.0,C1092465037,1690630.76,2394540.24,0,0
8,CASH_OUT,61468.07,C44813602,0.0,0.0,C1786622318,141177.04,327601.69,0,0
8,CASH_OUT,35005.48,C957979970,0.0,0.0,C403254166,409905.97,987888.66,0,0
8,CASH_OUT,209962.55,C2056082761,0.0,0.0,C33574809,262295.72,153166.15,0,0
8,CASH_OUT,226334.18,C1643723086,0.0,0.0,C1276319779,511856.49,233780.87,0,0
8,CASH_OUT,185632.14,C1030175374,0.0,0.0,C1552859894,2369838.2,3018034.04,0,0
8,CASH_OUT,468039.29,C1222726637,0.0,0.0,C492997256,1737303.99,3791280.72,0,0
8,CASH_OUT,279061.09,C1482059941,0.0,0.0,C115885991,2536639.55,4215505.1,0,0
8,CASH_OUT,334808.14,C1884094888,0.0,0.0,C2112921429,455842.96,790651.1,0,0
8,CASH_OUT,94926.11,C1954215525,0.0,0.0,C1305075214,226112.39,519020.08,0,0
8,CASH_OUT,41840.47,C918990140,4582.0,0.0,C1793436274,67713.62,109554.1,0,0
8,TRANSFER,206553.56,C1576935449,43150.0,0.0,C1205844899,13197.01,204224.99,0,0
8,PAYMENT,9179.0,C1168521807,122992.26,113813.25,M1716270400,0.0,0.0,0,0
8,CASH_OUT,17874.87,C1709231096,113813.25,95938.39,C1479091350,99544.14,117419.01,0,0
8,PAYMENT,1947.26,C1228063157,58207.7,56260.44,M1035136670,0.0,0.0,0,0
8,CASH_OUT,293889.03,C986921565,56260.44,0.0,C189963646,1420052.51,1592418.7,0,0
8,CASH_OUT,177269.64,C1502583284,0.0,0.0,C99275333,1089537.13,1266806.76,0,0
8,CASH_OUT,252705.92,C116376601,0.0,0.0,C1696758742,1.06066976E7,1.405526639E7,0,0
8,CASH_OUT,445450.83,C746789956,0.0,0.0,C448155494,493686.94,1451241.25,0,0
8,CASH_OUT,161923.77,C262265435,0.0,0.0,C1651432416,3284272.72,3810758.95,0,0
8,CASH_OUT,517925.86,C717533794,0.0,0.0,C1916720513,1.419340079E7,1.471132665E7,0,0
8,CASH_OUT,239099.15,C1383293999,0.0,0.0,C703957828,1689876.12,4327929.06,0,0
8,CASH_OUT,240767.35,C1722163993,0.0,0.0,C413177525,2034550.67,3489392.77,0,0
8,CASH_OUT,140905.62,C1733582484,0.0,0.0,C1235151206,188429.53,449233.66,0,0
8,CASH_OUT,49097.58,C1754052542,0.0,0.0,C1894575391,2325449.41,3443379.49,0,0
8,CASH_OUT,67507.85,C563606684,0.0,0.0,C232812328,1183319.51,2096642.77,0,0
8,CASH_OUT,316564.38,C1988011356,0.0,0.0,C1308497108,464655.51,781219.89,0,0
8,CASH_OUT,93557.42,C865859065,0.0,0.0,C582410861,121625.16,222084.05,0,0
8,CASH_OUT,6891.77,C1051166067,0.0,0.0,C1918034924,1644128.53,1096437.03,0,0
8,CASH_OUT,78091.33,C537568559,0.0,0.0,C1493513506,710750.94,1642701.33,0,0
8,CASH_OUT,79636.74,C601727031,0.0,0.0,C587820621,79731.0,124495.96,0,0
8,CASH_OUT,13704.81,C1325772168,0.0,0.0,C1583245323,53727.67,0.0,0,0
8,CASH_OUT,51699.27,C1300964614,0.0,0.0,C1954824726,479827.7,469710.6,0,0
8,CASH_OUT,97350.13,C945668677,7923639.39,7826289.26,C36437323,186178.32,160083.17,0,0
8,PAYMENT,6372.39,C1984889185,7826289.26,7819916.87,M348429261,0.0,0.0,0,0
8,PAYMENT,50.79,C15937350,21657.0,21606.21,M1449827063,0.0,0.0,0,0
8,CASH_OUT,134435.58,C1486937426,8410.0,0.0,C964931693,0.0,237405.58,0,0
8,TRANSFER,1721005.72,C1753886584,0.0,0.0,C814900611,3477430.92,4893599.98,0,0
8,TRANSFER,51610.26,C1897571376,2195498.06,2143887.8,C374625527,3965697.95,5175906.61,0,0
8,CASH_OUT,139693.79,C1940202950,2143887.8,2004194.0,C2077098348,140682.8,163665.0,0,0
8,CASH_OUT,233670.92,C758201517,2004194.0,1770523.08,C1630293008,534476.59,1237504.1,0,0
8,CASH_OUT,23550.03,C343484316,813.0,0.0,C1747713912,40924.5,353616.98,0,0
8,PAYMENT,3112.04,C812001799,14848.0,11735.96,M1782031064,0.0,0.0,0,0
8,CASH_OUT,242837.61,C1313288039,149419.46,0.0,C1092936193,0.0,242837.61,0,0
8,PAYMENT,12473.72,C325039348,0.0,0.0,M317227658,0.0,0.0,0,0
8,PAYMENT,2680.97,C1159644013,0.0,0.0,M852881598,0.0,0.0,0,0
8,PAYMENT,4803.0,C1547901444,198.0,0.0,M183058388,0.0,0.0,0,0
8,PAYMENT,7974.05,C970952783,0.0,0.0,M605210570,0.0,0.0,0,0
8,PAYMENT,448.41,C1623554678,0.0,0.0,M596766245,0.0,0.0,0,0
8,DEBIT,573.65,C1711886320,829.0,255.35,C587257597,49527.38,50101.03,0,0
8,PAYMENT,2250.59,C1410857068,10833.0,8582.41,M533343826,0.0,0.0,0,0
8,CASH_OUT,17288.04,C856038216,70099.0,52810.96,C997608398,781155.95,1291418.68,0,0
8,CASH_IN,165729.45,C526169111,52810.96,218540.41,C101571284,318544.4,191289.18,0,0
8,CASH_IN,9499.97,C1952705288,218540.41,228040.38,C2046578329,165164.02,156065.37,0,0
8,CASH_IN,583190.3,C974513000,228040.38,811230.68,C1419794148,5123430.0,4871037.9,0,0
8,CASH_IN,102719.12,C961180473,811230.68,913949.8,C934085675,1256482.07,695754.55,0,0
8,CASH_IN,336632.6,C1137476619,913949.8,1250582.4,C1761353343,2422897.85,5270364.19,0,0
8,CASH_IN,188184.73,C681319633,1250582.4,1438767.13,C1698593276,948724.95,1191888.4,0,0
8,CASH_IN,137853.67,C1032303625,1438767.13,1576620.8,C1494895909,1250065.61,1362678.43,0,0
8,CASH_IN,65358.06,C1463737147,1576620.8,1641978.85,C170954749,800185.23,755327.91,0,0
8,CASH_IN,270608.86,C1895162123,1641978.85,1912587.72,C1313534832,4621965.47,4605990.97,0,0
8,CASH_IN,355034.79,C944177488,1912587.72,2267622.51,C1533182537,435487.51,80452.71,0,0
8,CASH_IN,69775.13,C945868205,2267622.51,2337397.64,C1935506329,115197.63,0.0,0,0
8,CASH_IN,244127.59,C421936793,2337397.64,2581525.22,C1495761010,2030346.61,1969176.6,0,0
8,CASH_IN,147767.27,C1174698255,2581525.22,2729292.49,C1261031890,240621.18,92853.91,0,0
8,CASH_IN,53181.57,C1187622174,2729292.49,2782474.06,C1136811657,114389.67,57238.59,0,0
8,CASH_IN,28959.91,C2021264847,2782474.06,2811433.97,C2013342140,255994.57,363158.84,0,0
8,CASH_IN,362657.65,C1350579887,2811433.97,3174091.62,C1452722471,3589254.24,3197038.27,0,0
8,CASH_IN,1289407.91,C900325809,3174091.62,4463499.53,C985934102,7238984.92,8663416.6,0,0
8,CASH_IN,3994.09,C1040390983,4463499.53,4467493.63,C1909504164,31678.66,27684.57,0,0
8,CASH_IN,21586.25,C373259581,4467493.63,4489079.87,C1499383906,182978.98,412763.55,0,0
8,CASH_IN,39411.28,C1205535771,4489079.87,4528491.15,C725215101,66947.48,27536.21,0,0
8,PAYMENT,622.03,C1023791416,2529.0,1906.97,M469384444,0.0,0.0,0,0
8,CASH_IN,9071.77,C1992387627,72526.0,81597.77,C2007221780,23008.0,0.0,0,0
8,PAYMENT,19726.44,C1764050228,81597.77,61871.33,M2050676025,0.0,0.0,0,0
8,CASH_OUT,20411.8,C812452702,13021.0,0.0,C1456400374,44715.0,0.0,0,0
8,CASH_OUT,215133.01,C1303415116,14620.0,0.0,C7881234,1188580.73,1100454.23,0,0
8,TRANSFER,264428.47,C251623723,215574.76,0.0,C1136186114,4866.4,473434.13,0,0
8,PAYMENT,629.82,C574678736,0.0,0.0,M2058305085,0.0,0.0,0,0
8,CASH_IN,586738.63,C857481933,190169.06,776907.69,C847552559,0.0,0.0,0,0
8,CASH_OUT,155802.42,C1180644260,776907.69,621105.26,C193864812,269253.95,461760.23,0,0
8,CASH_IN,180380.03,C1670130649,3836.0,184216.03,C1862972704,131302.65,0.0,0,0
8,TRANSFER,89392.86,C1624358723,282904.0,193511.14,C54274682,30160.0,280343.64,0,0
8,PAYMENT,299.61,C839508958,104731.0,104431.39,M225719336,0.0,0.0,0,0
8,PAYMENT,3289.23,C254022844,10575.0,7285.77,M1650629052,0.0,0.0,0,0
8,PAYMENT,420.63,C520655165,23356.0,22935.37,M871445376,0.0,0.0,0,0
8,PAYMENT,6235.98,C476004534,1347.0,0.0,M1787205112,0.0,0.0,0,0
8,PAYMENT,5427.58,C828137708,0.0,0.0,M193673332,0.0,0.0,0,0
8,PAYMENT,8128.67,C1832354627,31477.0,23348.33,M859894344,0.0,0.0,0,0
8,PAYMENT,11766.61,C1640607692,41455.0,29688.39,M861102873,0.0,0.0,0,0
8,CASH_OUT,238922.3,C1655690155,201436.0,0.0,C551495160,842703.49,3086545.36,0,0
8,PAYMENT,14063.17,C1447669508,22.0,0.0,M2052246990,0.0,0.0,0,0
8,CASH_OUT,230261.79,C1387340342,5118.0,0.0,C2084129621,19800.0,384294.68,0,0
8,PAYMENT,14998.82,C1310687552,112256.08,97257.25,M1437939208,0.0,0.0,0,0
8,PAYMENT,13598.62,C962964941,97257.25,83658.63,M1654560837,0.0,0.0,0,0
8,CASH_OUT,30652.8,C1345913047,465.0,0.0,C1698152828,5843.0,36495.8,0,0
8,PAYMENT,13993.92,C742418862,258.0,0.0,M945795630,0.0,0.0,0,0
8,CASH_OUT,99054.9,C781535696,177267.86,78212.96,C1710901767,0.0,117114.9,0,0
8,PAYMENT,1739.39,C917687149,78212.96,76473.57,M420534540,0.0,0.0,0,0
8,PAYMENT,8993.38,C1553712834,41676.0,32682.62,M1489293128,0.0,0.0,0,0
8,TRANSFER,894718.39,C2022543006,65159.0,0.0,C805006582,50616.0,1196120.1,0,0
8,PAYMENT,5095.3,C1732964410,2505.0,0.0,M1709545415,0.0,0.0,0,0
8,PAYMENT,3559.2,C455457468,20722.0,17162.8,M256388664,0.0,0.0,0,0
8,PAYMENT,8202.59,C1060357323,41370.0,33167.41,M1990272837,0.0,0.0,0,0
8,PAYMENT,19647.15,C1088914295,1041586.98,1021939.83,M244337853,0.0,0.0,0,0
8,CASH_OUT,22492.03,C799331384,1021939.83,999447.8,C787040724,1428982.26,4039814.03,0,0
8,CASH_OUT,546744.13,C1346393478,999447.8,452703.67,C478124129,1025220.91,2978988.84,0,0
8,PAYMENT,14788.91,C742426818,147135.0,132346.09,M549051475,0.0,0.0,0,0
8,CASH_OUT,112878.73,C691390824,12043.0,0.0,C471003380,175478.48,511534.87,0,0
8,PAYMENT,6942.03,C2064340397,61852.0,54909.97,M1394984086,0.0,0.0,0,0
8,CASH_OUT,225496.68,C1032901093,1307.0,0.0,C926957414,0.0,225496.68,0,0
8,PAYMENT,18249.49,C988361142,56601.0,38351.51,M460242299,0.0,0.0,0,0
8,PAYMENT,9547.41,C1712511988,36258.0,26710.59,M1563828522,0.0,0.0,0,0
8,PAYMENT,6271.85,C782360507,26710.59,20438.75,M1086995057,0.0,0.0,0,0
8,PAYMENT,3837.42,C813143271,35856.0,32018.58,M1545915570,0.0,0.0,0,0
8,CASH_OUT,132375.74,C2086177930,32018.58,0.0,C2136124320,321644.19,127874.69,0,0
8,CASH_OUT,365701.56,C1842362562,0.0,0.0,C131837504,1428731.33,2355805.28,0,0
8,CASH_OUT,600995.0,C1628195123,0.0,0.0,C1615443145,1013466.83,2907944.14,0,0
8,CASH_OUT,54457.48,C465000700,0.0,0.0,C1179975227,101869.46,0.0,0,0
8,CASH_OUT,322086.64,C598977500,0.0,0.0,C1189861498,581336.88,922482.19,0,0
8,CASH_OUT,59212.01,C1330217280,0.0,0.0,C1503560125,368147.66,188802.23,0,0
8,CASH_OUT,288891.71,C1276058699,0.0,0.0,C1297685781,2157823.93,3258726.36,0,0
8,CASH_OUT,477230.01,C1834933646,0.0,0.0,C2113748097,641681.6,1409734.26,0,0
8,CASH_OUT,163500.01,C1401779890,0.0,0.0,C2091209617,1027053.4,1178577.89,0,0
8,CASH_OUT,126473.5,C1355660802,0.0,0.0,C1447218435,212281.0,0.0,0,0
8,CASH_OUT,144749.98,C1679039764,0.0,0.0,C90486891,4093894.92,3803124.27,0,0
8,CASH_OUT,2515.97,C2134707893,0.0,0.0,C699539366,163109.57,215531.33,0,0
8,CASH_OUT,37164.06,C1195233030,0.0,0.0,C1141049797,213075.6,1404288.87,0,0
8,CASH_OUT,7076.57,C2050835533,0.0,0.0,C459971513,21597.0,0.0,0,0
8,CASH_OUT,58197.1,C1040521891,0.0,0.0,C218997206,390206.29,191384.94,0,0
8,CASH_OUT,6243.29,C693826416,0.0,0.0,C1231842708,638423.9,751281.48,0,0
8,CASH_OUT,53947.68,C3558562,0.0,0.0,C1010765614,69083.37,177455.17,0,0
8,CASH_OUT,26322.89,C272203717,0.0,0.0,C65197494,405940.27,732054.05,0,0
8,CASH_OUT,89562.15,C117419875,0.0,0.0,C2116802101,989974.04,1187770.16,0,0
8,CASH_OUT,45232.02,C2025856447,0.0,0.0,C1060041730,1.504898607E7,1.653203216E7,0,0
8,CASH_OUT,46155.78,C1243680089,0.0,0.0,C2013854563,164418.32,2506046.99,0,0
8,CASH_OUT,359779.06,C289248399,0.0,0.0,C312537393,2151005.07,4810603.67,0,0
8,CASH_OUT,261400.54,C1782756732,0.0,0.0,C361931733,516943.93,496507.85,0,0
8,CASH_OUT,94130.66,C311914606,0.0,0.0,C1304345230,574394.38,834552.47,0,0
8,CASH_OUT,250629.67,C1352592544,0.0,0.0,C518953848,1021033.56,1571399.65,0,0
8,CASH_OUT,47065.75,C763003856,0.0,0.0,C381390837,52054.0,1353134.08,0,0
8,CASH_OUT,322236.07,C1391209046,0.0,0.0,C932583850,7097354.95,9546432.01,0,0
8,CASH_OUT,301018.48,C2077303909,0.0,0.0,C1251991550,885877.15,1740396.12,0,0
8,CASH_OUT,61648.1,C1544367187,0.0,0.0,C169904524,122820.64,190170.59,0,0
8,CASH_OUT,412651.19,C621826049,0.0,0.0,C1639464943,852603.91,631745.85,0,0
